	SRR17933337	SRR17933336	SRR17933335	SRR17933334
Gene	Par	Par	Tax-R	Tax-R
TSPAN13	0.7984039283174843	0.9262226148359872	-0.9558399478216655	-0.768786595331807
LINC02015	0.740085688304577	0.9833798515085451	-0.8557952556074304	-0.8676702842056914
SPX	0.748183875963637	0.9721678725149672	-0.9476557180636259	-0.7726960304149783
LAMB3	0.8974098214781454	0.8322317979594177	-0.9205692668028117	-0.8090723526347514
FYN	-0.9724138952554326	-0.7520079685247237	0.8299630680231472	0.8944587957570095
NFKBIZ	0.9606849223339841	0.7590484017059742	-0.965196266028041	-0.7545370580119177
CA9	-1.0132305279751084	-0.6957268993799011	0.733937777886811	0.9750196494681953
ENO2	-0.25109119703107674	-1.3023845426700777	0.6461540330492713	0.9073217066518989
TRPC4	-0.8801296098836255	-0.8514939241662555	0.8426824017466934	0.8889411323031876
EPB41L3	0.9902065558350902	0.729274291730376	-0.928088033946287	-0.7913928136191796
PTGER4	0.7987137142479678	0.9290414915031234	-0.8074449694181821	-0.9203102363329113
CITED2	0.7166584631877853	0.957075255264283	-1.1281702429692013	-0.5455634754828647
AKR1B1	-0.019331634915395142	-0.9889282024807274	-0.3657417236654083	1.374001561061701
SAA1	0.8486240698507139	0.8728795176030195	-0.9951601919226126	-0.7263433955311211
CCN1	-0.908532536782061	-0.818261080632884	0.9473888766585141	0.7794047407564162
SP8	0.8576848413966182	0.8313944619469773	-1.1153398686127285	-0.5737394347308681
PFKFB4	0.9144968786686853	0.7952714193381623	-1.041411643028412	-0.6683566549784329
FZD4	0.8595519614155721	0.8717630753683815	-0.9008263096265033	-0.8304887271574487
CYFIP2	0.9463171940563873	0.7813699671102707	-0.8365188728878455	-0.8911682882788126
PDE4A	-0.6611579302534029	-1.0490242393639742	0.8604207119659663	0.849761457651412
S1PR3	-0.8749813485063279	-0.8470360600215666	0.7301164295632868	0.9919009789646077
GK	-0.9737289460864869	-0.739114521267876	0.9954276547291278	0.717415812625235
ATF3	0.7912320395198987	0.9376050521255708	-0.8787325449355721	-0.850104546709897
ARFGEF3	0.743977042524148	0.9799593871930764	-0.8719520216502674	-0.8519844080669574
ITGA1	-0.9930157818442633	-0.685339195065852	0.5786087542837781	1.0997462226263341
TENM2	0.8579967170587562	0.8698744048124489	-0.9487614015455136	-0.7791097203256911
ZC3H12A	0.9312205284121731	0.7856428622226727	-1.0029717753146872	-0.7138916153201579
LINC01895	0.8584322695431713	0.871975824538465	-0.9181007104318281	-0.8123073836498083
RGS2	0.7676329463645312	0.9571924186821807	-0.8032051520951958	-0.9216202129515165
ADAMTS1	0.9034341592279936	0.8183419865291977	-0.9871151796627756	-0.7346609660944158
SLC16A6	0.6809371818004956	1.0328348729313643	-0.8337629662739786	-0.8800090884578794
PRSS23	0.7785803623173111	0.9448788733226531	-0.9507820341432529	-0.7726772014967035
ITGB3	-0.9359345386531559	-0.7342273257355996	0.526684720422915	1.1434771439658467
HSD11B1	0.8495882153155586	0.8681992463609491	-1.015471269566986	-0.702316192109521
PLAC8	-1.0537731941315316	-0.6551290710662659	0.8643121562426075	0.8445901089551869
F3	-0.8864246743355235	-0.8411229233313731	0.9490767104874868	0.7784708871794098
CP	0.9419248865056735	0.7722158637952954	-1.0108899317142908	-0.7032508185866804
