	SRR29733210	SRR29733211	SRR29733212	SRR29733213	SRR29733206	SRR29733207	SRR29733208	SRR29733209
Gene	STING WT	STING WT	STING WT	STING WT	STING KO	STING KO	STING KO	STING KO
MFSD12	0.06977320006167136	-0.16248051388172233	0.7001682031424518	0.9683940477754573	-0.8773076387585336	-1.9856110027917204	0.6513740971927539	0.6356896072596518
HLA-B	1.1192293890563092	1.2194481519872573	0.08859500614940115	0.07302229018880403	0.0998315286342892	0.2819136918572776	-1.4888286994324365	-1.3932113584408987
LY6E	-0.23791525050377058	-0.6889999326972492	1.5239788491717914	1.4625135062406365	-0.376795355492214	-1.34304831609877	-0.12653551075079414	-0.21319798986962105
CFB	1.1119797068251094	1.2528484169660283	-0.22384940140720777	-0.11350606977258776	0.2948441177414853	0.4443328917490295	-1.284989068308396	-1.4816605937934595
PLEKHA4	0.6475422881208791	0.43806050141466685	0.4601339776269713	0.3468084227742053	1.0417021450081918	0.1950559592225402	-1.4280264606519812	-1.7012768335154747
HES4	-0.496313382772946	-0.9368846698662358	0.3776201322444559	1.4791628895914573	-0.11272423946931215	-1.6212202095278332	0.5038231772204648	0.8065363025799337
GSDMD	1.1950008178703364	0.48155027204819373	0.6278601324923344	0.68654877667708	0.502902179014564	-1.2309850192865865	-1.4016085025475151	-0.8612686562683955
TENT5A	1.2606087628083695	1.5653123695688553	-0.9080593188467053	-1.080256468609246	0.1318196967104048	0.3093395388697491	-0.5007277566653272	-0.7780368238360974
APOL3	-0.11591813564590964	0.2489800896333923	0.09876282405003046	-0.689177522491429	1.5735907527430602	1.1583448427732475	-1.269650676816006	-1.0049321742463861
TRIB2	0.8694416062449777	0.6688597989760775	-0.7920619609402093	-0.3194909145094918	1.1852001902416918	0.7465383170604108	-0.7767439741822086	-1.5817430628912426
IFI44	1.370529864031264	1.420415768157489	0.10345601994366434	0.08560111782269125	-0.5169861388517382	-0.09779195108631832	-1.1049772609850796	-1.2602474190319735
SHISA5	1.6063877504452138	1.1243476068078577	-0.2185385609804085	0.0018813831764639306	0.3191932308746232	-0.497572381150257	-1.2911188162929053	-1.0445802128805879
TNIP3	1.3909944960848104	1.4783068233986787	0.29194551839807636	0.1386432411856511	-0.7675206214510878	-0.670345009747887	-0.8905693318551964	-0.9714551160130457
GDA	-0.17416195986969835	0.19612018326232558	0.9065709313046186	1.1674835799572278	0.2320679987892811	0.5929715425022568	-1.2674306734858956	-1.6536216024601127
TSPAN13	-1.3206770202686027	-0.1887474191405714	0.28169190831434776	1.3804957498667487	-1.2558818428327347	-0.49035269122976344	1.0685879999306775	0.5248833153599183
LINC02015	1.6835102842511471	-0.539742828447737	-0.539742828447737	-0.539742828447737	1.5549466864352754	-0.539742828447737	-0.539742828447737	-0.539742828447737
SPX	0.9273504961137158	1.2671106867745034	-1.4537933290319507	-1.440891321228723	0.4055625616569395	0.28511517208505566	0.22720432637449603	-0.21765859274403837
LAMB3	1.0232658620978257	0.238259347756579	-1.1955103649288041	-1.1611847709868257	1.4544564368304898	0.6718979916565885	-0.4155843095370727	-0.6156001928887503
FYN	-0.030826925007298268	0.08811853713456369	-1.2621147872045466	-0.9199598296047505	1.2962358150631148	1.5965981890529926	-0.5017556265656937	-0.2662953728683901
NFKBIZ	0.9605338674790181	0.8765261986160124	0.06553065764725359	-0.09647802507146987	0.12041930532562521	0.9985648142753973	-1.4089478465630314	-1.5161489717087904
CA9	1.58932987758562	1.40083181082545	-0.5893412887336026	0.13705482964292642	-0.11632087804002508	-0.4632921811961451	-0.9753866330417919	-0.98287553704243
ENO2	0.13610538752232135	0.6158648778600877	1.0521776649210242	1.174014574838963	-1.7371298815974658	-1.033921598678588	-0.169646847528252	-0.037464177338105885
TRPC4	0.8323410504565038	0.6479953638948571	0.8079528615860627	1.2772063879247604	-0.38868132051511406	-1.1756204246432718	-0.8165843262115433	-1.1846095924922502
EPB41L3	-0.35355339059327373	-0.35355339059327373	2.474873734152916	-0.35355339059327373	-0.35355339059327373	-0.35355339059327373	-0.35355339059327373	-0.35355339059327373
PTGER4	0.4332435841470113	-0.09347434493236137	0.6927162797836555	1.042119206922174	-1.163635229642994	-1.812136997212996	0.7618355626840823	0.13933193825142884
CITED2	-0.7559598866774414	-0.6847602790052189	0.30265860128867944	0.823576858730218	-0.6269935431944429	-1.4035066674273835	0.9758736119743142	1.36911130431128
AKR1B1	-0.9318777526754767	-0.4543487900971947	0.8001228996342648	0.8645915104180345	-1.6622207316416218	-0.40314869718621504	0.8054737234259637	0.981407838122255
SAA1	1.3270551751245279	1.3601476445896026	0.40183968469929165	0.24277294709807845	-0.6441015776260582	-0.5297079736961731	-0.8101563407361387	-1.347849559453131
CCN1	-0.1637105285137737	-0.27469078452008505	0.9289227633046704	1.0568266111293307	-1.5197023948068047	-1.3273303958685534	0.6176530555188329	0.682031673756383
SP8								
PFKFB4	0.7955402460932421	1.209896758931079	0.19533506561893238	0.8778397903282986	-0.9303309867977521	-1.7436162453783666	0.028878603583557788	-0.43354323237898984
FZD4	1.0117517539966085	0.8848166271598896	0.8334904668713569	0.6670199631521904	-1.5948916785316085	-0.9783684540195424	-0.08509667946303587	-0.7387219991658608
CYFIP2	-0.11417767519225419	-0.44159347720144554	-0.1344632958817109	-0.11526232083431862	1.8775180628847679	1.0120452030375813	-1.1827754379213564	-0.9012910588912644
PDE4A	1.0906475881613462	0.49936429831986795	0.39122262276560593	0.6778199677008181	0.6682859323813034	-0.38323261380463636	-1.5751785972478505	-1.3689291982764549
S1PR3	-0.31513489790145	0.11955961468518375	0.9622836481563811	0.8133370852221472	-1.5306675432902834	-1.3284696216757326	1.0714463029427346	0.20764541186101812
GK	1.0455167795385034	-0.45016043049812876	-0.45382097229191815	-0.41917653794455473	0.9915044678534374	1.3951132565383875	-0.7635633554870996	-1.3454132077086283
ATF3	1.465789634449218	1.5386111239817404	-0.31071278561770327	-0.32837671308588956	-0.5211982145345679	0.10442473298900262	-1.1965423869069798	-0.75199539127482
ARFGEF3	0.43847579230771766	0.23742037540283234	-0.9871167185669425	-1.3326478556091306	1.4429636565381028	1.0833013262564535	-0.019284146867788583	-0.8631124294612457
ITGA1	1.1858478587908792	1.5382797996240551	-0.2757302872923793	-0.2771680786123034	-0.07124345726250629	0.3326337793400937	-1.2103590620397735	-1.2222605525480648
