	SRR29733226	SRR29733227	SRR29733228	SRR29733229	SRR29733222	SRR29733223	SRR29733224	SRR29733225
Gene	STING WT	STING WT	STING WT	STING WT	STING KO	STING KO	STING KO	STING KO
PDE4A	0.17263229396272153	0.7644051669196117	0.8821776093039032	1.4160032156335418	-0.17561247209118908	-0.5889355702338495	-0.9414050122483262	-1.5292652312464212
S1PR3	1.3541264575511411	-0.7742556901472931	-1.4217619189637338	-0.17642728594071175	-0.714991704519585	-0.23571697762236588	0.9173324918794006	1.0516946277631058
GK	1.0422526446332645	0.6719298178793147	0.3140383040117045	1.251624982244529	-0.470815596007965	-0.3907540518339526	-1.7084620371736818	-0.7098140637532051
ATF3	0.39437355494651655	0.32897493828468616	1.244162491791256	1.3996332922431822	-0.5927593039895704	-0.4691701013611742	-1.1730934199155847	-1.132121451999307
ARFGEF3	1.4408778124245352	0.31908774006988666	-1.028859986799016	0.6949401104362622	0.5032535786648831	-0.03758251532882711	-1.7321747161180288	-0.15954202334969292
ITGA1	1.0521575017873726	0.4454300004922841	0.5877461373417773	1.411351960700884	-0.9782253336503415	-0.6274280677316955	-1.2761251245074852	-0.6149070744327925
TENM2	-0.4254196641425212	0.6911324824749473	1.4564695571569783	1.1297069012188907	-0.2819859361536221	-0.291415200665803	-1.442245520656802	-0.8362426192320707
ZC3H12A	0.8964118397049953	0.9936221826806356	0.925427722493345	0.9224770096491179	-0.9796582814178909	-0.8565898518085372	-0.9441245708891559	-0.9575660504125117
LINC01895	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	2.4748737341529163	-0.3535533905932738
RGS2	-0.02482946942606645	-0.05934049700217964	1.315555196284774	1.3833535427080823	-1.3924115936703545	-1.1817522653960082	0.0672855970681678	-0.10786051056641226
ADAMTS1	0.2446938988434831	0.1839852223248713	1.1657244072482107	0.9756012837725645	-1.1688776244464318	-1.7753888624097063	0.24732494426986912	0.1269367303971513
SLC16A6	0.571438462770084	1.4947168061731329	0.5605891664794028	0.3493054210754637	-0.027597470494365343	-1.4462151856235332	-1.3765572363627097	-0.12567996401747802
PRSS23	-0.7229671097124157	-0.95176986384193	-0.4555974464248731	-0.6078436096152825	-0.030630551063938517	-0.3493715460979127	1.4887784772526473	1.6294016495036918
ITGB3	0.3894685427382191	-0.22620162624156076	0.38181176900772446	1.913397591343321	-0.9286640912706713	-0.9628547428186687	-1.0046062717675548	0.437648829009192
HSD11B1	1.5185270705281084	0.00154110008953622	0.5378522452183268	1.2754916912577818	-0.833353026773438	-0.833353026773438	-0.833353026773438	-0.833353026773438
PLAC8	-1.828981251642203	-0.09196807847356439	-0.847999398157758	0.05378445883720289	0.8525204089110257	-0.11354241079032212	1.3287063255586196	0.6474799457569949
F3	0.4101341264312163	0.34240985063929646	1.2493479076757437	1.338705509467183	-1.2549264611080488	-1.1674309821358229	-0.49247437858276644	-0.42576557238680385
CP	1.3944247908858705	-0.262632863866324	-0.9887134085630881	-0.20931652970594888	-1.16882128229109	-0.6806316659086677	0.5699683813624813	1.3457225780867779
