	SRR31642076	SRR31642075	SRR31642074	SRR31642073
Gene	control	control	agonist	agonist
PTGER4	-0.14282486523391266	-1.3601249545452696	0.7407025956766525	0.7622472241025302
CITED2	0.8401458097148241	0.8915238692909556	-0.8654672057653516	-0.8662024732404199
AKR1B1	-0.09454100152459438	1.4174165636922753	-0.8927302447648926	-0.4301453174027613
SAA1	-0.9140489599737097	0.07690683173010941	1.369411841161811	-0.5322697129182107
CCN1	0.5809433665682848	1.0486273814646558	-0.4719041932405901	-1.1576665547923695
SP8				
PFKFB4	0.8969501279039179	0.8267270043605521	-0.9768852961345301	-0.7467918361299383
FZD4	-0.7724590521438637	-0.9544082585459696	0.8371988081404339	0.8896685025493993
CYFIP2	1.3240760262895466	0.1815117123081897	-0.5521960682237976	-0.95339167037394
PDE4A	1.0149319906608423	0.5983185516106909	-0.4125191248616929	-1.200731417409842
S1PR3	1.1963950369075795	-1.1680010155571843	-0.3335787830856394	0.3051847617352512
GK	-0.5492754501373905	-0.9786581665302708	0.22860052975045791	1.299333086917202
ATF3	-0.8789904018294169	-0.8527752173044795	0.847935352421805	0.8838302667120916
ARFGEF3	-0.4325280869964359	-1.2057491661539497	0.7266393747315391	0.9116378784188469
ITGA1	-0.3703913528847071	-1.2449311402557703	0.7431503044482828	0.8721721886921915
TENM2	0.3012705685166894	-1.3996058166859493	0.9658026224698913	0.13253262569936772
ZC3H12A	-0.9325321621019672	-0.7453651187184428	0.5498595849696747	1.1280376958507412
LINC01895				
RGS2	0.4590675528661582	1.159990210759846	-1.0674103195590992	-0.5516474440669026
ADAMTS1	1.09231157999267	0.6045696247219408	-0.8771466088771472	-0.8197345958374634
SLC16A6	-0.7429246554105721	-0.8979499271907082	0.4360454425786491	1.2048291400226319
PRSS23	-0.8524686758948445	-0.8794737053367655	0.8636310745710841	0.8683113066605231
ITGB3	1.2117462225902786	0.41783550379075135	-0.6937200526443208	-0.9358616737367123
HSD11B1	0.03175419434266623	1.1731255009389463	-1.2721042001852132	0.06722450490359866
PLAC8	-1.145367054498751	-0.48387188047145874	1.0664056467587504	0.5628332882114566
F3	0.8786588558378486	0.8509490804357533	-0.8012725941828558	-0.9283353420907474
CP	-0.09357240929943533	-0.6669645087431672	1.442623001168605	-0.6820860831260032
